headline,label
Video: 'નાગિન'ના આ એક્ટરને એવું તો શું સુજ્યું કે બન્યો 'દુલ્હન',entertainment
"PDFમાં કન્વર્ટ કરો કોઇ પણ ફાઇલ, આ છે સૌથી સરળ રસ્તો",tech
આલિયા સાથેની રિલેશનશિપને લઇને પહેલીવાર બોલ્યો સિદ્ધાર્થ મલ્હોત્રા,entertainment
"ડિનર ડેટ પર દીપિકાએ રણવીરને જાહેરમાં કરી કિસ, romantic clicks",entertainment
"દિવસમાં 30 મીનિટ બંધ રાખો સ્માર્ટફોન, થશે આટલા બધા ફાયદા",tech
ખુશખબર: JIOના પોસ્ટપેઈડ ગ્રાહકો માટે ઝીરો ટચ અનલિમિટેડ પોસ્ટપેઈડ પ્લાન,tech
"ટુંક સમયમાં બાય-રોડ નહી, હવામાં આવશે Amazon-Flipkartથી ખરીદેલો સમાન",business
"ફરીથી ફિલ્મમાં કામ કરવા મહેનત કરી રહી છે આ એકટ્રેસ, જોવા મળી આ રીતે",entertainment
"આ છે દુનિયાનો પહેલો 5 કેમેરાવાળો ફોન, જાણો કિંમત-ફીચર્સ",tech
Happy B'day:રાનીનાં જીવનમાં આવી ચુક્યા છે આ 4 પુરૂષો,entertainment
"સલમાનના જબરદસ્ત 10 ડાયલોગ્સ, જેને લઈ ફિલ્મો થઈ સુપરહિટ",entertainment
"હવે રાજકુમાર હિરાણી પર #MeTooનો આરોપ, આસિસ્ટન્ટે કહ્યું 'છ મહિના કર્યું યૌન શોષણ'",entertainment
"'મણિકર્ણિકા'નું નવું પોસ્ટર આવ્યું સામે, તલવાર સાથે નજર આવ્યો જીશૂ સેનગુપ્તા",entertainment
"શું તમે જોયો, સૌથી સેક્સી મહિલા નિયા શર્માનો પોલ ડાન્સ?",entertainment
દુનિયાની સૌથી મોંઘી કરેન્સી બિટકોઇન ઉપરાંત અન્ય ડિજીટલ કરેન્સી વિશે જાણો તમામ મહત્વની માહિતી,business
અજીમ પ્રેમજીને ફોર્બ્સ ઈન્ડીયાએ આપ્યો લાઈફ ટાઈમ એચિવમેન્ટ એવોર્ડ,business
"'મને ખબર છે હું શું કરી રહ્યો છું,' કપિલ શર્માએ વિવાદો પર તોડ્યું મૌન",entertainment
"પેટ્રોલ-ડીઝલના ભાવને કારણે ભારત બંધનું એલાન, શિવસેનાએ લગાવ્યાં 'અચ્છે દિન'ના પોસ્ટર",business
ફિલ્મમાં બતાવાયું શ્રીદેવીનાં મોતનું દ્રશ્ય! બોની કપૂરે નિર્માતાને મોકલી નોટિસ,entertainment
"શેર બજારમાં ઉઘડતા વેપારમાં તેજી, સેન્સેક્સ નિફટી ઉંચકાયા",business
"ભારતમાં લોન્ચ થયા બે સસ્તા સ્માર્ટફોન, જાણો ફિચર્સ",tech
આ ટ્રીકથી વાંચશો WhatsApp મેસેજ તો મોકલનારને નહીં પડે ખબર,tech
"Video: મિલિંદની દુલ્હન બની અંકિતા, 'બન જા તૂ મેરી રાની' પર મચાવી ધૂમ",entertainment
"સરકારે આપી PF ઉપાડવાની છૂટ, ખાતાધારકોને મળી મોટી રાહત",business
"#Metoo: સિંગર અભિજીતનો બફાટ, કહ્યું - આ વૃદ્ધ અને રિટાયર થઈ ગયેલી મહિલાઓનું આ કામ",entertainment
"SBIએ બહાર પાડી 17,140 પોસ્ટ્સ માટે બમ્પર વેકેન્સી",business
"જલ્દી કરો! Vivoના આ ત્રણ ફોન થયા સસ્તા, કિંમત જાણીને થશે આશ્ચર્ય",tech
"આ છે ભારતની સૌથી મોંઘી કાર, કિંમત જાણીને વિશ્વાસ નહીં કરો",tech
"બોડી બનાવવા માટે ન્યૂયોર્ક પહોંચ્યો આમિર ખાન, સામે આવ્યો વીડિયો",entertainment
ધનતેરસ પર SBIની ઓફર! સોનાના સિક્કા ખરીદવા પર મળશે ડિસ્કાઉન્ટ અને કેશબેક,business
Jio World Center ના ઉદ્ઘાટન પ્રસંગે નીતા અંબાણીના આ ડ્રેસની રહી ખાસ ચર્ચા,entertainment
પહેલા દિવસે બોક્સ ઓફિસ પર 'ટોટલ ધમાલ'એ કરી આટલી કમાણી,entertainment
"પ્રિયંકા અને કરિનાએ નખશિખ સુધી પહેર્યુ ડેનિમ, જુઓ કોણ લાગે છે સારુ?",entertainment
બિગ બોસમાં એન્ટ્રી કરતા પહેલા આ હોટ એક્ટ્રેસે કરાવ્યુ બોલ્ડ ફોટોશૂટ,entertainment
"Amazonની નવી શરૂઆત, હોમ બાદ હવે સીધી જ તમારી કારમાં ડિલિવરી",tech
ડેનિમ જેકેટ પહેરી રણબીર-આલિયા એકસાથે ક્યાં જઇ રહ્યાં છે?,entertainment
"પતિ સાથે ગોવા બીચ પર રોમેન્સ કરતી જોવા મળી બિપાશા, VIDEO",entertainment
રમઝાનમાં બોલ્ડ ડ્રેસ પહેરવા પર ટ્રોલ થઈ હિના ખાન,entertainment
અંબાણી પરિવાર સહિત અનેક સ્ટાર્સ નીક-પ્રિયંકાની સંગીત-મહેંદી સેરેમનીમાં પહોચ્યાં,entertainment
Box Office: ચીનમાં બાહુબલી 2ની ઓપનિંગ જાણીને તમને લાગી શકે છે ઝટકો,entertainment
"Dapper Lookમાં જોવા મળ્યો 'ગલી બોય' રણવીર સિંહ, તસવીરો",entertainment
"મોબાઇલ ચાર્જ કરતી વખતે આટલી રાખો કાળજી, નહીં તો થઇ શકે છે બ્લાસ્ટ",tech
પાન કાર્ડને બેંક ખાતા સાથે લિંક કરવાની આજે છેલ્લી તારીખ,business
"OnePlus 6Tમાં હશે ઇન ડિસ્પ્લે ફિંગરપ્રિંટ સેન્સર, લીક ફોટા ઉપર થયો ખુલાસો",tech
ઓછા બજેટમાં પણ ખરીદી શકો છો આ 2.5 લાખ રુ. ની લાજવાબ કાર,tech
"વેબ સિરીઝ 'મિર્જાપુર'નું ટ્રેલર થયું રિલીઝ, મારધાડ અને ગેંગવોરની ભરમાર",entertainment
"SBIના ડેબિટ કાર્ડ પર તમે પણ છપાવી શકો છો તમારી તસવીર, આવી છે રીત",business
"સની લિયોન તેની જ એક ટેવથી પરેશાન, દર 15 મિનિટે કરે છે આવું કામ!",entertainment
"સેમસંગ ગેલેક્સી S9માં આવી ટચસ્ક્રિનની સમસ્યા, યૂઝર્સ હેરાન-પરેશાન",tech
"ઇસરો રચશે ઇતિહાસ,મેડ ઇન ઇન્ડિયા ""સ્પેસ શટલ""ના લોન્ચિંગની તૈયારી",business
"કલાકારોની કુંડળી જોઇને કામ આપે છે એક્તા કપૂર, જુઓ તસવીરો",entertainment
"જબરદસ્ત ડિસપ્લે સાથે લોન્ચ થયો Oppo A7, જાણો કિંમત",tech
GST રેટ ઘટતા કઈ-કઈ વસ્તુ થઈ સસ્તી? જાણો આખું લિસ્ટ,business
PHOTOS: રોકા સેરેમનીમાં દેખાયો પ્રિયંકા અને નિકનો રોમાન્ટિક અંદાજ,entertainment
"કાદર ખાનના નિધનની ફેલાઇ અફવા, દીકરા સરફરાઝે સ્વાસ્થ્ય અંગે માહિતી",entertainment
ટિકિટ બારી પરથી ખરીદેલી ટિકિટ આ રીતે કરી શકાય મોબાઈલથી કેન્સલ,tech
"SBIની સૌથી મોટી ઑફર શરૂ થશે આ અઠવાડિયે, આ મિલકત અડધી કિંમતે મળશે",business
હરણ પછી વન વિભાગના અધિકારીઓ થયા હતાં સલમાનના ગુસ્સાનો 'શિકાર',entertainment
"શ્રીદેવીની છેલ્લી 'પ્રોફેશનલ' તસવીરો, કૂલ મોમ બનીને ખુબ નાચી હતી 'ચાંદની'",entertainment
"Budget 2019: શુક્રવારે જનરલ બજેટ નહીં, વચગાળાનું બજેટ જ રજૂ થશે",business
6.2 ઇંચ ડિસ્પ્લે અને ડ્યુઅલ કેમેરા સેટઅપ સાથે લોન્ચ થયો Vivo U1,tech
એવુ તે શું થયું કે આ એક્ટ્રેસે ફિલ્મનું પ્રમોશન જ છોડી દીધુ?,entertainment
"નોટબંધીના નિર્ણય બાદ વડાપ્રધાનની પણ ઉંઘ હરામ, અપડેટ પર રાખે છે સતત નજર",business
"લોન્ચ થશે મારુતિની 6 સીટર અર્ટિગા ક્રૉસ, જાણો કિંમત",tech
"પદ્માવતના 12 સીન, જે જોઈને તમારા રૂવાળા ઉભા થઈ જશે",entertainment
"4G સ્પીડ મામલે Jioએ મારી બાજી, સમગ્ર વર્ષ રહી નંબર 1 કંપની",tech
"TWEET: 25 વર્ષ પહેલા સલમાન, સેફ અને અક્ષયે કર્યુ હતું 'સંજૂ'નું પ્રમોશન",entertainment
અહીં એક રૂપિયાથી પણ સસ્તુ છે Diesel!,business
"ન ડિગ્રી જોઇએ ન સ્કિલ, ફક્ત 2 લાખ રોકીને કમાઓ 10 લાખ રૂપિયા",business
"ડિજિટલ ક્રાંતિ: હવે, સામાન્ય ફોનની કિંમતમાં ખરીદો LYF 4G સ્માર્ટફોન",business
"રૂપિયામાં 5 વર્ષનો સૌથી મોટો ઉછાળો, આ કારણે સીધા 100 પૈસા થયો મજબૂત",business
"હેલો હૉલ ઓફ ફેમ અવોર્ડ્સમાં બોલીવુડ સિતારાઓનો જમાવડો, જુઓ Pics",entertainment
Budget 2018: બજેટ બાદ આ વસ્તુઓની વધી શકે છે કિંમત,business
"ઇંધણના ભાવ ઐતિહાસિક સપાટીએ, મુંબઇમાં 88 રૂ.ને પાર થયું પેટ્રોલ",business
સ્ક્રિન પર હવે એક સાથે નજર આવશે શાહિદ અને મીરાં,entertainment
"જીમ બહાર સ્પોટ થઇ કરિના, સારા, અનન્યા અને મલાઇકા, જુઓ તસવીરો",entertainment
"જેનિફર લોપેઝે ખોલ્યું રહસ્ય, 'જ્યારે ડિરેક્ટરે મને શર્ટ ખોલવા કહ્યું...'",entertainment
"Shocking: સુશાંત સિંહ રાજપૂતને ઇન્સ્ટાગ્રામે કર્યો બ્લોક, જાણો કરાણ",entertainment
"પીએમ 13મીએ ચીન જશે, થશે મોટા વેપારી કરાર",business
આ સ્માર્ટફોન પર મળી રહ્યું છે 5000 રુપિયાનું ડિસ્કાઉન્ટ,tech
VIDEO : અક્ષય કુમારની ફિલ્મ 'કેસરી'નું ટ્રેલર જોઇને રુવાટા ઉભા થઇ જશે!,entertainment
"WhatsApp પર ખતરનાક વાયરસનો અટેક, બચવા માટે આટલું જાણી લો",tech
"શ્રીદેવીનાં મોતનો થઇ ગયો હતો Big Bને આભાસ, જુઓ તેમની ટ્વિટ",entertainment
"આઈફોન-7થી પણ ઓછી કિંમતના છે આ 5 સ્કૂટર, એવરેજ છે શાનદાર",tech
"જાન્યુઆરીમાં લોન્ચ થશે Marutiની નવી Wagon R, જાણો કેટલી હશે કિંમત",tech
"PHOTOS: નવાં વર્ષની પાર્ટીમાં સની લિયોને રાખ્યો રંગ, જુઓ તેની અદાઓ",entertainment
"નહીં ચાલે ઈ-કૉમર્સ કંપનીઓની મનમાની, સરકાર લાવી રહી છે નવા નિયમો",business
Box office collection: કેપ્ટન મારવેલ સામે ફિકી પડી Big Bની 'બદલા',entertainment
"20 વર્ષમાં તમે આ રીતે બનાવી શકો છો રૂ. 5 કરોડ, ભવિષ્ય થશે સુરક્ષિત",business
"વિદેશયાત્રા કરો માત્ર 2000 રૂપિયામાં, આ એરલાઈન આપી રહી છે ઓફર",business
"શિયોમીએ ભારતમાં પાંચ સ્માર્ટફોનના ભાવ ઘટાડ્યા, જાણો નવી કિંમત",tech
"આજથી આવશે આ 6 બદલાવ, જાણો તમારા પર શું થશે અસર",business
કપિલ શર્માનાં લગ્ન જોવા હોય Live તો પહોંચી જાવ તેની યુ-ટ્યુબ ચેનલ પર,entertainment
"કેન્સર સામે લડી રહી છે આયુષ્માનની પત્ની તાહિરા, કરાવ્યું મુંડન",entertainment
"ઘર ખરીદનાર માટે છે ખુશખબરી, GST ઘટીને 8% થયો",business
નવા વર્ષથી ઓનલાઇન શોપિંગ પર નહીં મળે કેશબેક અને બંપર ડિસ્કાઉન્ટ!,business
ફિલ્મ જોવાનો પ્લાન કરી રહ્યા છો તો તમને ગૂગલ બુક કરી દેશે ટિકિટ,tech
સાવધાન! એક બટન દબાવતા જ એકાઉન્ટમાંથી ગૂમ થઇ શકે છે પૈસા,tech
"21 મે પર નહીં. આ તારીખ પર લોન્ચ થશે OnePlus 6, હેરાન કરનાર છે તેના ફીચર્સ",tech
"Video: જીતેન્દ્રએ ઉજવ્યો 76મો જન્મદિવસ, મજેદાર અંદાજમાં કાપી કેક",entertainment
"1 ફેબ્રુઆરીથી થશે આ મોટા ફેરફાર, નુકસાન ન વેઠવું હોય તો વાંચી લો",business
1 મહિનાની નોકરી બાદ કર્મીનું મોત થાય તો પણ નૉમિનીને PFનું પેન્શન મળશે,business
ASIA CUP: ભારત-પાકિસ્તાનની મેચ આ એપ્લિકેશનથી જુઓ ફ્રી,tech
"સુરત હીરા બજારને લાગી નજર, છ મહિનામાં 100થી વધુ પાટીયા ઉતર્યા, 757 કરોડનું ઉઠમણું",business
અહીં મળી રહી છે 2 હજારની ઘડિયાળ માત્ર 570માં,tech
ખૂબ ઓછી કિંમતમાં Redmi Note 7 Proનું નવું વેરિએન્ટ થઇ શકે છે લોન્ચ,tech
"ભારતમાં 22 નવેમ્બરે શિયોમી લોન્ચ કરશે Redmi Note6 Pro, જાણો શું છે ફિચર્સ",tech
"આ 5 રીતે ઓછો કરો તમારો EMI, ફટાફટ ઘટશે લોનનો ભાર",business
"જોબ-બિઝનેસ વગર આવી રીતે થવાય માલામાલ, લાઈફ ટાઈમ કમાઓ હજારો-લાખો",business
નોકરી કરનારાઓ માટે મોટા ન્યૂઝ! જો ન આપ્યા આ ડોક્યુમેન્ટ તો કપાઈ શકે છે સેલરી,business
"મારૂતિએ લોન્ચ કરી નવી વિટારા બ્રેઝા, 8.54 લાખ રૂપિયા છે કિમત",tech
"ફિલ્મ જોવા માટે ઓટો ચલાવીને પહોંચ્યો અનિલ કપૂર, જુઓ તસવીર",entertainment
"ક્યાંથી ચોર્યુ સની લિયોને તેનું નામ, આ કહાની તમે નહીં સાંભળી હોય",entertainment
લ્યો બોલો! પાયલોટોની અછતને કારણે Indigoએ રદ કરી 130 ફ્લાઇટો,business
"સરકાર શ્રેષ્ઠ યુવા કારીગરો,મહિલા કારિગરોને હવે રૂ.1લાખનો પુરસ્કાર આપશે",business
"શિયોમીનો 48 MP કેમેરા ફોન લોન્ચ, કિંમત છે માત્ર 10 હજાર રૂપિયા",tech
"દિલ્હીમાં પ્રિયંકાએ ભાવી વરને આપી લેવિશ ડિનર પાર્ટી, સામે આવી તસવીરો",entertainment
અમરેલીનું રાહત પેકેજ ભીખમાં આપેલા ટુકડા સમાનઃખેડૂતોનો આક્રોશ,business
શ્રીદેવીના અંતિમ દર્શન તેમજ શ્રદ્ધાંજલિ આપવાં માટે સેલેબ્સનો જમાવડો,entertainment
"Black Money: ITની સફળતા, 13000 કરોડના કાળા નાણાંનો કર્યો પર્દાફાશ",business
"બજેટ વર્ષ 2016-17 : શું મોંઘું થયું, શું સસ્તું થયું? જોવો તસ્વીર",business
"રાધિકા આપ્ટેએ રેમ્પ પર વીખેરી અદાઓ, બ્લેક લહેંગામાં લાગતી હતી સુંદર",entertainment
રાજકોટઃછેલ્લા બે દિવસમા સીંગતેલમા ડબ્બે રૂપીયા 40 નો ઘટાડો,business
"બાબા રામદેવની પતંજલિ લોન્ચ કરશે સ્વદેશી જીન્સ, પેક્ડ દૂધ સાથે ઘણું બધું",business
"12 વર્ષની રૂપાલીમાં ગજબનું ટેલેન્ટ, દારૂ પી ડ્રાઈવિંગ કરવા પર બંધ થઈ જશે ગાડી",tech
"હવે આ સરકારી બેંકમાંથી લોન લેવી મોંઘી પડશે, આટલો વ્યાજદર થયો",business
"મેડિકલ સ્ટોર્સની હડતાળથી પરેશાન ન થાઓ, ચાર જગ્યાએ મળશે જરૂરી દવાઓ",business
'ડ્રેસિંગ સેન્સ' માટે ટ્રોલ થયો સોનમનો પતિ આનંદ,entertainment
ઐશ્વર્યાનો આ કાતિલ અંદાજ તમને તેના દિવાના બનાવી દેશે,entertainment
શું તમે જાણો છો WhatsApp ના આ સિક્રેટ ફિચર વિશે?,tech
Luka-Chuppi: ફિલ્મના ડાયલોગ ટીઝરમાં જોવા મળી જબરદસ્ત કોમેડી,entertainment
"હોલિડે હંગામા: જીયોનો 399નો પ્લાન હવે 299માં, મેળવો આ રીતે",tech
SBIની આ એપ્સથી ઘર બેઠા કરો બેંકના બધા કામ,business
TRIVIA: 'વીર-ઝારા' નાં સોન્ગનો કિસ્સો જાણ્યા વગર હિન્દી ગીતોનાં જબરાં ફેન ન બની શકાય?,entertainment
"Budget 2019: ગૌસેવા માટે રૂ.500 આપશે સરકાર, ખેડૂતોને કુલ 5% વ્યાજ છૂટ",business
"અમદાવાદ આવશે પ્રિયંકા ચોપરા, આજે છે મુંબઇમાં ભવ્ય રિસેપ્શન",entertainment
"SMSથી ફટાફટ બની જશે ઈ-વે બિલ, અહીં કરવું પડશે લોગ ઈન",business
વૃદ્ધ મહિલાના રોલમાં નજર આવી રહેલી આ એક્ટ્રેસ કોણ છે?,entertainment
"ઈશા અંબાણીનાં લગ્નની આજે  વાગશે શરણાઈ, 'એન્ટિલિયા'ને સજાવાયું",entertainment
"#Metoo: મેઘના ગુલઝાર, ઝોયા અખ્તર સહિત 11 મહિલા નિર્દેશકોએ લીધો મોટો નિર્ણય",entertainment
દીપિકા-રણવિરનાં લગ્નનો વિરોધઃ આનંદ કારજ ખોટી રીતે થયુ કહીં ઈટાલીના શીખ નારાજ,entertainment
ફિલ્મ 'રાઝી' નું નવુ પોસ્ટર રિલીઝ,entertainment
"હવે વિદેશમાં બમણો ખર્ચ કરી શકાશે, સરકારે આપી રાહત",business
"અનૂપ જલોટાને 'આ' કહીને બોલાવે છે જસલીન, ભજન સમ્રાટે ઘુટણે બેસીને કહ્યું,  I Love You",entertainment
"12 ડિસેમ્બરે સસ્તા મળશે Samsung સ્માર્ટફોન, જાણો ટોપ ડિલ્સ",tech
આ કારણે ડોલરની સરખામણીમાં આજે મજબૂત બન્યો ભારતીય રૂપિયો,business
"ગેસ સિલિન્ડર થયા મોઘા, જાણો કેટલો ભાવ વધારો થયો",business
આટલા કરોડની ગાડીમાં ફરે છે Facebookના CEO,tech
દિલ્હી બાર કાઉન્સિલે શા માટે અમિતાભ બચ્ચનને પાઠવી લિગલ નોટિસ?,entertainment
સલમાનની 'ભારત' છોડીને પ્રિયંકાએ સાઇન કરી ફરહાન સાથે ફિલ્મ,entertainment
"સ્પાઇસજેટનો સુપર સેલ, સસ્તામાં કરો હવાઇ મુસાફરી",business
"શું તમે જોયો, વ્હાઇટ આઉટફીટમાં આ એક્ટ્રેસનો હોટ અવતાર",entertainment
"સિંગર મીકા સિંહની દુબઈ પોલીસે ધરપકડ કરી, સગીર યુવતીની છેડતી કરવાનો આરોપ",entertainment
"પ્રિયા વિરુદ્ધની FIRને સુપ્રીમે કરી રદ, આ Videoએ મચાવી હતી ધૂમ",entertainment
PHOTOS: લગ્નમાં શામેલ થવા ભારત આવ્યા પ્રિયંકાનાં જેઠ-જેઠાણી,entertainment
"હવે દર્દીઓને નહીં લૂંટી શકે પ્રાઇવેટ હોસ્પિટલ, ટૂંક સમયમાં આવશે આ કાયદો",business
ભારતીય રૂપિયો ફરી પડ્યો નબળો! હવે એક અમેરિકન ડોલરની કિંમત રૂ. 71,business
"રેલવેમાં 1.3 લાખ પોસ્ટ પર થશે ભરતી, નોંધી લો અરજી કરવાની તારીખ",business
"ડિસેમ્બરમાં થશે આ છ બદલાવ, તમારી જિંદગી પર થશે સીધી અસર",business
"2019ની નવી Maruti Ignis ફેસલિફ્ટ થશે લોન્ચ, જુઓ તસવીર",tech
"SBIના નેટ બેંકિગનો કરો છો ઉપયોગ, તો અપનાવો આ 8 ટિપ્સ, સલામત રહેશે પૈસા",business
રિયલ ટાઇમ બિલિયનર્સ: મુકેશ અંબાણી બન્યા અેશિયાના સૌથી અમીર વ્યક્તિ,business
WhatsApp પર ડિલીટ કરેલો મેસેજ આ ટ્રિકથી વાચી શકાશે,tech
"લગ્ન બાદ એકલો ફરતો જોવા મળ્યો આનંદ આહુજા, જુઓ Pics",entertainment
"ટ્રેનની મુસાફરી દરમિયાન સમસ્યા થાય તો આ રીતે કરો ફરિયાદ, ઝડપથી આવશે સમાધાન",business
"પ્રિયંકા-નિકના લગ્નમાં ભવ્ય આતશબાજીથી ઝળહળી ઉઠ્યું આકાશ, જુઓ વીડિયો",entertainment
"રાજકોટઃ ખાદીની હવે વિદેશમાં વધી માંગ ,એક્ક્ષ્પોર્ટ માટે નવો પ્લાન",business
"ઓમ નમ: શિવાયથી હર હર મહાદેવ, આ રીતે બોલિવૂડ સેલિબ્રિટીઝે ઉજવી શિવરાત્રિ",entertainment
રણબીર કપૂરની બહેન પર લાગ્યો ચોરીનો આરોપ!,entertainment
"હવે મોબાઇલથી ઘરે બેઠા કમાઇ શકો છો 40 હજાર રૂપિયા, બસ કરવાનું છે આ કામ",tech
કેમ સ્માર્ટફોનની લતના શિકાર બની રહ્યા છે બાળકો?,tech
"એક્ટ્રેસે ગળામાં નાખ્યો સાપ, તે બાદ જે થયુ તે જોઇને ધબકાર ચૂકી જશો તમે",entertainment
"રિલાયન્સે છેલ્લા ચાર વર્ષમાં 1.25 લાખ કરોડનું રોકાણ કર્યું, રોજગારી, jio અંગે શું કહ્યું મુકેશ અંબાણીએ? જાણો",business
"20 મેગાપિક્સલ ફ્રન્ટ કેમેરા સાથે લોન્ચ થયો Nokia 8.1, બે દિવસ ચાલશે બેટરી",tech
એક અબજથી વધુ સંપતીની માલકણ છે 'બાહુબલી'ની હિરોઇન,entertainment
વિશ્વયોગ દિવસ 2018: બોલિવૂડ સેલિબ્રિટીઝે શેર કર્યા યોગ VIDEO,entertainment
સર્જિકલ સ્ટ્રાઇક બાદ લોકો મોદી સરકારથી ખુશ: સર્વેમાં ખુલાસો,business
આજે જાહેર થઇ શકે છે RBIના નવા ગવર્નર: આ ચાર છે દાવેદાર,business
બોલ્ડ અદાઓથી 'દિયા ઔર બાતી હમ'ની આ એક્ટ્રેસે પાણીમાં લગાવી આગ,entertainment
5 લાખ કરોડ ડૉલરના અર્થતંત્રમાં પ્રવેશવા GDPનો આંક 10 પાર કરવો જરૂરીઃ PM મોદી,business
દુબઈમાં શ્રીદેવીનો અનિલ કપૂર સાથે છેલ્લા ડાન્સનો વીડિયો વાયરલ,entertainment
CDR CASE: થાણે ક્રાઇમ બ્રાંચે દાખલ કર્યું ઉદિતા ગોસ્વામીનું સ્ટેટમેન્ટ,entertainment
ફિલ્મની રિલીઝ પહેલાં આ TV એક્ટ્રેસે કરાવ્યું બોલ્ડ ફોટોશૂટ,entertainment
"તૈયાર થઈ જાઓ શાનદાર સ્માર્ટફોન Realme 2ને ખરીદવા, જાણો ક્યારે છે સેલ",tech
"દીપિકા પાદુકોણે નથી હટાવ્યું RK TATTOO, આ રહ્યો પુરાવો",entertainment
"કર્ણાટકનાં CM બનશે HD કુમારસ્વામી પણ પત્ની ગૂગલ પર થઇ રહી છે ટ્રેન્ડ, આ છે કારણ!",entertainment
"બધાને હંફાવામાં નંબર વન રહી 'દંગલ', બોક્સ ઓફિસ કમાણી કરનારી ટોપ-7 ફિલ્મો",entertainment
"કમાલ છે હવે તમારો સ્માર્ટફોન, આવી રીતે બનશે CCTV કેમેરા",tech
બેંક ડિટેલ્સ અને મોબાઇલ વોલેટથી આ રીતે હટાવો આધારની જાણકારી,business
મને 25 વર્ષ સુધી આપઘાત કરી લેવાના વિચારો આવતા હતાઃ એ.આર. રહેમાન,entertainment
"પ્રિયા એકલી જ નથી, આ હસિનાઓને પણ રાતો રાત મળી હતી પ્રસિદ્ધિ",entertainment
સોશિયલ મીડિયા પર બોલ્ડ તસવીરો શેર કરીને ચર્ચામાં રહે છે  આ ટીવી એક્ટ્રેસ,entertainment
વર્ષ 2019માં મોદી ફરી પ્રધાનમંત્રી ન બને તો ભારતને થશે આ મોટા નુકશાન!,business
"રિલાયન્સ ઇન્ડસ્ટ્રીઝ બની દેશની સૌથી મોટી કંપની, માર્કેટ કેપ રૂ.8 લાખ કરોડને પાર",business
"Xiaomiની ભેટ, સ્માર્ટફોન્સ પર મળી રહ્યું છે સાત હજારનું ડિસ્કાઉન્ટ",tech
શું બિગ બોસનાં ઘરમાં જોવા મળશે ટીવીની સૌથી હોટ એક્ટ્રેસ?,entertainment
ટીવીની આ બોલ્ડ એક્ટ્રેસના હોટ અવતારે મચાવી સનસનાટી,entertainment
"SBIની લોન થઈ મોંઘી, કરોડો ગ્રાહકોએ આપવી પડશે વધારે EMI",business
"Googleએ લોન્ચ કરી એપ, એક અવાજથી ફોન પાસે કરાવી શકસો બધા જ કામ",tech
જુલાઈ-સપ્ટેમ્બર ક્વાર્ટરમાં 8.2 ટકાથી ઘટીને 7.1 ટકા થયો GDP ગ્રોથ,business
"આ ફોન સામે DSLR પણ પડશે ટુંકો, 40 મેગાપિક્સલ કેમેરા સાથે શાનદાર ફીચર્સ",tech
"શિવસેનાએ નથી કરી વિનંતી, નક્કી તારીખે જ રિલીઝ થશે 'મણિકર્ણિકા'",entertainment
"મારૂ પર્સ મારૂ બજેટ, કેવું રહેશે બજેટ? જોવો Video",business
"WhatsAppમાં હવે તમે પાંચથી વધુ વખત ફોરવર્ડ નહીં કરી શકો વિડિયો કે ફોટો, જાણો શા માટે",tech
"વાસણ ઘસવાનાં કુચડા જેવો ડ્રેસ પહેરીને પહોંચી કિમ, જુઓ તસવીરો",entertainment
"એકલા છો? તો ભાડા પર લાવો બોયફ્રેન્ડ,  આ App કરશે તમારી મદદ",tech
આ એક્ટ્રેસની કાતિલ અદાઓ જોઇને તમે નજર નહીં હટાવી શકો,entertainment
સેલિના સહિત આ હસિનાઓએ બતાવ્યા બિકિનીમાં 'બેબી બંપ',entertainment
CANNES 2018: તસવીરો જોઇને નક્કી કરો કોણ લાગે છે વધારે BOLD કંગના કે દીપિકા,entertainment
"Samsung M10, M20 સ્માર્ટફોનનો પ્રથમ Sale આજે, મળશે રૂ. 3000નો ફાયદો",tech
Hotness Alert: પાર્ટીમાં અત્યંત બોલ્ડ અંદાજમાં આવી આ અભિનેત્રી,entertainment
"અમદાવાદી ટેણીયો KBCમાં જીત્યો 6.40 લાખ, જુગાડુ ભુલકાંને સાંભળી Big B બોલ્યા કે...",entertainment
કંગનાની ફિલ્મ 'મણિકર્ણિકા'એ 6 દિવસમાં આટલા કરોડની કરી કમાણી,entertainment
અમદાવાદ મનપાની ટેક્સ કરતા નોનટેક્સની આવક વધે તેવો અંદાજ,business
"અમિષા પટેલે કરાવ્યું હોટ ફોટોશૂટ, સોશિયલ મીડિયા પર તસવીરો થઇ વાયરલ",entertainment
"પહેલી વખત હોટ લૂકમાં નજર આવી પ્રિયા પ્રકાશ, જુઓ કાતિલ અંદાજ",entertainment
"LGની 18 ઇંચની ટચ સ્ક્રીન, ન્યૂઝ પેપરની જેમ ફોલ્ડ પણ કરી શકશે",business
મિસ્ટર બીનનાં મોતનાં ફૅક ન્યૂઝ સાથે શેર થઈ રહી છે વાયરસની લીંક,entertainment
"પ્રિયંકાએ સાઇન કરી બીજી ફિલ્મ, કયા હિરો સાથે આવશે નજર?",entertainment
"એકસાઈઝ ડયુટીનો વિરોધ,વડોદરા જિલ્લાના 1500 જવેલર્સ 3 દિવસની હડતાળમાં જોડાયા",business
...તો શું એક મહિનામાં જ પ્રિયંકા તેનાથી 10 વર્ષ નાના નિક સાથે કરશે સગાઇ!,entertainment
Teachers' Day: બિઝનેસના આ ગુરુઓથી શીખો કરોડો કમાવવાની સરળ રીત,business
